gwcode,year,country_name,country_text_id,country_id,any_neg_change,any_neg_change_2yr,v2x_regime,v2x_regime_amb,lagged_v2x_regime,lagged_v2x_regime_amb,lagged_v2x_regime_asCharacter,lagged_v2x_regime_asFactor,lagged_is_closed_autocracy,lagged_currentRegimeDuration,lagged_low_border_case,lagged_high_border_case,lagged_yrs_since_any_neg_change,lagged_num_of_neg_changes,lagged_any_neg_change,lagged_num_of_neg_changes_3yrs,lagged_num_of_neg_changes_5yrs,lagged_num_of_neg_changes_10yrs,lagged_was_neg_change_last_3yrs,lagged_was_neg_change_last_5yrs,lagged_was_neg_change_last_10yrs
94,2008,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,19,0,0,58,1,0,0,0,0,0,0,0
94,2009,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,20,0,0,59,1,0,0,0,0,0,0,0
94,2010,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,21,0,0,60,1,0,0,0,0,0,0,0
94,2011,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,22,0,0,61,1,0,0,0,0,0,0,0
94,2012,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,23,0,0,62,1,0,0,0,0,0,0,0
94,2013,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,24,0,0,63,1,0,0,0,0,0,0,0
94,2014,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,25,0,0,64,1,0,0,0,0,0,0,0
94,2015,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,26,0,0,65,1,0,0,0,0,0,0,0
94,2016,Costa Rica,CRI,73,0,0,3,8,3,9,Liberal Democracy,Liberal Democracy,0,27,0,0,66,1,0,0,0,0,0,0,0
94,2017,Costa Rica,CRI,73,0,0,3,9,3,8,Liberal Democracy,Liberal Democracy,0,28,1,0,67,1,0,0,0,0,0,0,0
94,2018,Costa Rica,CRI,73,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,29,0,0,68,1,0,0,0,0,0,0,0
94,2019,Costa Rica,CRI,73,,,,,3,9,Liberal Democracy,Liberal Democracy,0,30,0,0,69,1,0,0,0,0,0,0,0
95,1970,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,1,0,0,0,2,1,1,1,1,1,1,1
95,1971,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,2,0,0,1,2,0,1,1,1,1,1,1
95,1972,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,3,0,0,2,2,0,1,1,1,1,1,1
95,1973,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,4,0,0,3,2,0,0,1,1,0,1,1
95,1974,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,5,0,0,4,2,0,0,1,1,0,1,1
95,1975,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,6,0,0,5,2,0,0,0,1,0,0,1
95,1976,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,7,0,0,6,2,0,0,0,1,0,0,1
95,1977,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,8,0,0,7,2,0,0,0,1,0,0,1
95,1978,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,9,0,0,8,2,0,0,0,1,0,0,1
95,1979,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,10,0,0,9,2,0,0,0,1,0,0,1
95,1980,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,11,0,0,10,2,0,0,0,0,0,0,0
95,1981,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,12,0,0,11,2,0,0,0,0,0,0,0
95,1982,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,13,0,0,12,2,0,0,0,0,0,0,0
95,1983,Panama,PAN,92,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,14,0,0,13,2,0,0,0,0,0,0,0
95,1984,Panama,PAN,92,0,0,1,2,0,0,Closed Autocracy,Closed Autocracy,1,15,0,0,14,2,0,0,0,0,0,0,0
95,1985,Panama,PAN,92,0,0,1,2,1,2,Electoral Autocracy,Electoral Autocracy,0,1,1,0,15,2,0,0,0,0,0,0,0
95,1986,Panama,PAN,92,0,0,1,2,1,2,Electoral Autocracy,Electoral Autocracy,0,2,1,0,16,2,0,0,0,0,0,0,0
95,1987,Panama,PAN,92,0,0,1,2,1,2,Electoral Autocracy,Electoral Autocracy,0,3,1,0,17,2,0,0,0,0,0,0,0
95,1988,Panama,PAN,92,0,0,1,2,1,2,Electoral Autocracy,Electoral Autocracy,0,4,1,0,18,2,0,0,0,0,0,0,0
95,1989,Panama,PAN,92,0,0,1,3,1,2,Electoral Autocracy,Electoral Autocracy,0,5,1,0,19,2,0,0,0,0,0,0,0
95,1990,Panama,PAN,92,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,20,2,0,0,0,0,0,0,0
95,1991,Panama,PAN,92,0,0,2,6,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,21,2,0,0,0,0,0,0,0
95,1992,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,1,0,0,22,2,0,0,0,0,0,0,0
95,1993,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,2,0,0,23,2,0,0,0,0,0,0,0
95,1994,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,3,0,0,24,2,0,0,0,0,0,0,0
95,1995,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,4,0,0,25,2,0,0,0,0,0,0,0
95,1996,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,5,0,0,26,2,0,0,0,0,0,0,0
95,1997,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,6,0,0,27,2,0,0,0,0,0,0,0
95,1998,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,7,0,0,28,2,0,0,0,0,0,0,0
95,1999,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,8,0,0,29,2,0,0,0,0,0,0,0
95,2000,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,9,0,0,30,2,0,0,0,0,0,0,0
95,2001,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,10,0,0,31,2,0,0,0,0,0,0,0
95,2002,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,11,0,0,32,2,0,0,0,0,0,0,0
95,2003,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,12,0,0,33,2,0,0,0,0,0,0,0
95,2004,Panama,PAN,92,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,13,0,0,34,2,0,0,0,0,0,0,0
95,2005,Panama,PAN,92,0,0,2,7,2,6,Electoral Democracy,Electoral Democracy,0,14,0,0,35,2,0,0,0,0,0,0,0
95,2006,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,15,0,1,36,2,0,0,0,0,0,0,0
95,2007,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,16,0,1,37,2,0,0,0,0,0,0,0
95,2008,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,17,0,1,38,2,0,0,0,0,0,0,0
95,2009,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,18,0,1,39,2,0,0,0,0,0,0,0
95,2010,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,19,0,1,40,2,0,0,0,0,0,0,0
95,2011,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,20,0,1,41,2,0,0,0,0,0,0,0
95,2012,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,21,0,1,42,2,0,0,0,0,0,0,0
95,2013,Panama,PAN,92,0,0,2,6,2,7,Electoral Democracy,Electoral Democracy,0,22,0,1,43,2,0,0,0,0,0,0,0
95,2014,Panama,PAN,92,0,0,2,7,2,6,Electoral Democracy,Electoral Democracy,0,23,0,0,44,2,0,0,0,0,0,0,0
95,2015,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,24,0,1,45,2,0,0,0,0,0,0,0
95,2016,Panama,PAN,92,0,0,2,7,2,7,Electoral Democracy,Electoral Democracy,0,25,0,1,46,2,0,0,0,0,0,0,0
95,2017,Panama,PAN,92,0,0,2,6,2,7,Electoral Democracy,Electoral Democracy,0,26,0,1,47,2,0,0,0,0,0,0,0
95,2018,Panama,PAN,92,0,0,2,7,2,6,Electoral Democracy,Electoral Democracy,0,27,0,0,48,2,0,0,0,0,0,0,0
95,2019,Panama,PAN,92,,,,,2,7,Electoral Democracy,Electoral Democracy,0,28,0,1,49,2,0,0,0,0,0,0,0
100,1970,Colombia,COL,15,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,56,0,0,69,0,0,0,0,0,0,0,0
100,1971,Colombia,COL,15,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,57,0,0,70,0,0,0,0,0,0,0,0
100,1972,Colombia,COL,15,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,58,0,0,71,0,0,0,0,0,0,0,0
100,1973,Colombia,COL,15,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,59,0,0,72,0,0,0,0,0,0,0,0
100,1974,Colombia,COL,15,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,60,0,0,73,0,0,0,0,0,0,0,0
100,1975,Colombia,COL,15,0,0,2,5,1,3,Electoral Autocracy,Electoral Autocracy,0,61,0,0,74,0,0,0,0,0,0,0,0
100,1976,Colombia,COL,15,0,1,2,5,2,5,Electoral Democracy,Electoral Democracy,0,1,1,0,75,0,0,0,0,0,0,0,0
100,1977,Colombia,COL,15,1,1,1,4,2,5,Electoral Democracy,Electoral Democracy,0,2,1,0,76,0,0,0,0,0,0,0,0
100,1978,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,1,0,1,0,1,1,1,1,1,1,1,1
100,1979,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,2,0,1,1,1,0,1,1,1,1,1,1
100,1980,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,3,0,1,2,1,0,1,1,1,1,1,1
100,1981,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,4,0,1,3,1,0,0,1,1,0,1,1
100,1982,Colombia,COL,15,0,0,1,3,1,4,Electoral Autocracy,Electoral Autocracy,0,5,0,1,4,1,0,0,1,1,0,1,1
100,1983,Colombia,COL,15,0,1,2,5,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,5,1,0,0,0,1,0,0,1
100,1984,Colombia,COL,15,1,1,1,3,2,5,Electoral Democracy,Electoral Democracy,0,1,1,0,6,1,0,0,0,1,0,0,1
100,1985,Colombia,COL,15,0,0,1,4,1,3,Electoral Autocracy,Electoral Autocracy,0,1,0,0,0,2,1,1,1,2,1,1,1
100,1986,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,2,0,1,1,2,0,1,1,2,1,1,1
100,1987,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,3,0,1,2,2,0,1,1,2,1,1,1
100,1988,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,4,0,1,3,2,0,0,1,1,0,1,1
100,1989,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,5,0,1,4,2,0,0,1,1,0,1,1
100,1990,Colombia,COL,15,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,6,0,1,5,2,0,0,0,1,0,0,1
100,1991,Colombia,COL,15,0,0,2,5,1,4,Electoral Autocracy,Electoral Autocracy,0,7,0,1,6,2,0,0,0,1,0,0,1
100,1992,Colombia,COL,15,0,0,2,6,2,5,Electoral Democracy,Electoral Democracy,0,1,1,0,7,2,0,0,0,1,0,0,1
100,1993,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,2,0,0,8,2,0,0,0,1,0,0,1
100,1994,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,3,0,0,9,2,0,0,0,1,0,0,1
100,1995,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,4,0,0,10,2,0,0,0,0,0,0,0
100,1996,Colombia,COL,15,0,0,2,5,2,6,Electoral Democracy,Electoral Democracy,0,5,0,0,11,2,0,0,0,0,0,0,0
100,1997,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,6,1,0,12,2,0,0,0,0,0,0,0
100,1998,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,7,1,0,13,2,0,0,0,0,0,0,0
100,1999,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,8,1,0,14,2,0,0,0,0,0,0,0
100,2000,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,9,1,0,15,2,0,0,0,0,0,0,0
100,2001,Colombia,COL,15,0,0,2,6,2,5,Electoral Democracy,Electoral Democracy,0,10,1,0,16,2,0,0,0,0,0,0,0
100,2002,Colombia,COL,15,0,0,2,5,2,6,Electoral Democracy,Electoral Democracy,0,11,0,0,17,2,0,0,0,0,0,0,0
100,2003,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,12,1,0,18,2,0,0,0,0,0,0,0
100,2004,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,13,1,0,19,2,0,0,0,0,0,0,0
100,2005,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,14,1,0,20,2,0,0,0,0,0,0,0
100,2006,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,15,1,0,21,2,0,0,0,0,0,0,0
100,2007,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,16,1,0,22,2,0,0,0,0,0,0,0
100,2008,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,17,1,0,23,2,0,0,0,0,0,0,0
100,2009,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,18,1,0,24,2,0,0,0,0,0,0,0
100,2010,Colombia,COL,15,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,19,1,0,25,2,0,0,0,0,0,0,0
100,2011,Colombia,COL,15,0,0,2,6,2,5,Electoral Democracy,Electoral Democracy,0,20,1,0,26,2,0,0,0,0,0,0,0
100,2012,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,21,0,0,27,2,0,0,0,0,0,0,0
100,2013,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,22,0,0,28,2,0,0,0,0,0,0,0
100,2014,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,23,0,0,29,2,0,0,0,0,0,0,0
100,2015,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,24,0,0,30,2,0,0,0,0,0,0,0
100,2016,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,25,0,0,31,2,0,0,0,0,0,0,0
100,2017,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,26,0,0,32,2,0,0,0,0,0,0,0
100,2018,Colombia,COL,15,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,27,0,0,33,2,0,0,0,0,0,0,0
100,2019,Colombia,COL,15,,,,,2,6,Electoral Democracy,Electoral Democracy,0,28,0,0,34,2,0,0,0,0,0,0,0
101,1970,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,7,0,0,20,1,0,0,0,0,0,0,0
101,1971,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,8,0,0,21,1,0,0,0,0,0,0,0
101,1972,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,9,0,0,22,1,0,0,0,0,0,0,0
101,1973,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,10,0,0,23,1,0,0,0,0,0,0,0
101,1974,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,11,0,0,24,1,0,0,0,0,0,0,0
101,1975,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,12,0,0,25,1,0,0,0,0,0,0,0
101,1976,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,13,0,0,26,1,0,0,0,0,0,0,0
101,1977,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,14,0,0,27,1,0,0,0,0,0,0,0
101,1978,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,15,0,0,28,1,0,0,0,0,0,0,0
101,1979,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,16,0,0,29,1,0,0,0,0,0,0,0
101,1980,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,17,0,0,30,1,0,0,0,0,0,0,0
101,1981,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,18,0,0,31,1,0,0,0,0,0,0,0
101,1982,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,19,0,0,32,1,0,0,0,0,0,0,0
101,1983,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,20,0,0,33,1,0,0,0,0,0,0,0
101,1984,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,21,0,0,34,1,0,0,0,0,0,0,0
101,1985,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,22,0,0,35,1,0,0,0,0,0,0,0
101,1986,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,23,0,0,36,1,0,0,0,0,0,0,0
101,1987,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,24,0,0,37,1,0,0,0,0,0,0,0
101,1988,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,25,0,0,38,1,0,0,0,0,0,0,0
101,1989,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,26,0,0,39,1,0,0,0,0,0,0,0
101,1990,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,27,0,0,40,1,0,0,0,0,0,0,0
101,1991,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,28,0,0,41,1,0,0,0,0,0,0,0
101,1992,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,29,0,0,42,1,0,0,0,0,0,0,0
101,1993,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,30,0,0,43,1,0,0,0,0,0,0,0
101,1994,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,31,0,0,44,1,0,0,0,0,0,0,0
101,1995,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,32,0,0,45,1,0,0,0,0,0,0,0
101,1996,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,33,0,0,46,1,0,0,0,0,0,0,0
101,1997,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,34,0,0,47,1,0,0,0,0,0,0,0
101,1998,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,35,0,0,48,1,0,0,0,0,0,0,0
101,1999,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,36,0,0,49,1,0,0,0,0,0,0,0
101,2000,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,37,0,0,50,1,0,0,0,0,0,0,0
101,2001,Venezuela,VEN,51,0,0,2,6,2,6,Electoral Democracy,Electoral Democracy,0,38,0,0,51,1,0,0,0,0,0,0,0
101,2002,Venezuela,VEN,51,0,0,2,5,2,6,Electoral Democracy,Electoral Democracy,0,39,0,0,52,1,0,0,0,0,0,0,0
101,2003,Venezuela,VEN,51,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,40,1,0,53,1,0,0,0,0,0,0,0
101,2004,Venezuela,VEN,51,0,0,2,5,2,5,Electoral Democracy,Electoral Democracy,0,41,1,0,54,1,0,0,0,0,0,0,0
101,2005,Venezuela,VEN,51,0,1,2,5,2,5,Electoral Democracy,Electoral Democracy,0,42,1,0,55,1,0,0,0,0,0,0,0
101,2006,Venezuela,VEN,51,1,1,1,4,2,5,Electoral Democracy,Electoral Democracy,0,43,1,0,56,1,0,0,0,0,0,0,0
101,2007,Venezuela,VEN,51,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,1,0,1,0,2,1,1,1,1,1,1,1
101,2008,Venezuela,VEN,51,0,0,1,3,1,4,Electoral Autocracy,Electoral Autocracy,0,2,0,1,1,2,0,1,1,1,1,1,1
101,2009,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,3,0,0,2,2,0,1,1,1,1,1,1
101,2010,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,4,0,0,3,2,0,0,1,1,0,1,1
101,2011,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,5,0,0,4,2,0,0,1,1,0,1,1
101,2012,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,5,2,0,0,0,1,0,0,1
101,2013,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,6,2,0,0,0,1,0,0,1
101,2014,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,8,0,0,7,2,0,0,0,1,0,0,1
101,2015,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,9,0,0,8,2,0,0,0,1,0,0,1
101,2016,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,10,0,0,9,2,0,0,0,1,0,0,1
101,2017,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,11,0,0,10,2,0,0,0,0,0,0,0
101,2018,Venezuela,VEN,51,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,12,0,0,11,2,0,0,0,0,0,0,0
101,2019,Venezuela,VEN,51,,,,,1,3,Electoral Autocracy,Electoral Autocracy,0,13,0,0,12,2,0,0,0,0,0,0,0
110,1970,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,4,0,0,69,0,0,0,0,0,0,0,0
110,1971,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,5,0,0,70,0,0,0,0,0,0,0,0
110,1972,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,71,0,0,0,0,0,0,0,0
110,1973,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,72,0,0,0,0,0,0,0,0
110,1974,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,8,0,0,73,0,0,0,0,0,0,0,0
110,1975,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,9,0,0,74,0,0,0,0,0,0,0,0
110,1976,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,10,0,0,75,0,0,0,0,0,0,0,0
110,1977,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,11,0,0,76,0,0,0,0,0,0,0,0
110,1978,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,12,0,0,77,0,0,0,0,0,0,0,0
110,1979,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,13,0,0,78,0,0,0,0,0,0,0,0
110,1980,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,14,0,0,79,0,0,0,0,0,0,0,0
110,1981,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,15,0,0,80,0,0,0,0,0,0,0,0
110,1982,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,16,0,0,81,0,0,0,0,0,0,0,0
110,1983,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,17,0,0,82,0,0,0,0,0,0,0,0
110,1984,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,18,0,0,83,0,0,0,0,0,0,0,0
110,1985,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,19,0,0,84,0,0,0,0,0,0,0,0
110,1986,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,20,0,0,85,0,0,0,0,0,0,0,0
110,1987,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,21,0,0,86,0,0,0,0,0,0,0,0
110,1988,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,22,0,0,87,0,0,0,0,0,0,0,0
110,1989,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,23,0,0,88,0,0,0,0,0,0,0,0
110,1990,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,24,0,0,89,0,0,0,0,0,0,0,0
110,1991,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,25,0,0,90,0,0,0,0,0,0,0,0
110,1992,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,26,0,0,91,0,0,0,0,0,0,0,0
110,1993,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,27,0,0,92,0,0,0,0,0,0,0,0
110,1994,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,28,0,0,93,0,0,0,0,0,0,0,0
110,1995,Guyana,GUY,166,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,29,0,0,94,0,0,0,0,0,0,0,0
